"","posibs","r.squared"
"23327","rain6.25ANDminTemp15.31",0.263594000534012
"45034","rain19.33ANDminTemp20.40",0.263582524749767
"11568","rain7.27ANDminTemp12.30",0.263573263841732
"5725","rain10.27ANDminTemp11.22",0.263564352059764
"2282","rain19.33ANDminTemp10.23",0.263564201764613
"22250","rain19.33ANDminTemp15.26",0.263560702083721
"48687","rain7.26ANDminTemp5.24",0.263560461488856
"19262","rain8.26ANDminTemp14.30",0.26355690245286
"56298","rain19.33ANDminTemp7.23",0.263555878309169
"38958","rain7.25ANDminTemp19.32",0.263552443125401
"24623","rain7.26ANDminTemp16.21",0.263545631660102
"60765","rain10.27ANDminTemp8.26",0.263545391084762
"36654","rain7.25ANDminTemp18.38",0.26354101643321
"19788","rain9.25ANDminTemp14.32",0.263539401527069
"28236","rain9.25ANDminTemp16.35",0.263536027299235
"60134","rain19.29ANDminTemp8.23",0.263533989069533
"40238","rain7.25ANDminTemp19.37",0.263528401054222
"65274","rain20.34ANDminTemp9.28",0.263520231053385
"18479","rain7.26ANDminTemp14.27",0.263520022094551
"6118","rain19.29ANDminTemp11.23",0.263513241502339
"48614","rain19.29ANDminTemp5.23",0.263508035744332
"51690","rain19.33ANDminTemp6.20",0.263499950188067
"24382","rain8.26ANDminTemp15.35",0.263499801413313
"11807","rain6.25ANDminTemp12.31",0.26349479483706
"57948","rain10.26ANDminTemp8.15",0.263492515567319
"33629","rain10.27ANDminTemp18.26",0.263487642926897
"4655","rain7.26ANDminTemp11.18",0.263475900602817
"26159","rain7.26ANDminTemp16.27",0.26346665510721
"12063","rain6.25ANDminTemp12.32",0.263460833897183
"36656","rain7.27ANDminTemp18.38",0.263453690525631
"47093","rain20.29ANDminTemp5.17",0.263451255973223
"44078","rain7.25ANDminTemp20.37",0.263447473683385
"32859","rain10.25ANDminTemp18.23",0.263444350111366
"33885","rain10.27ANDminTemp18.27",0.263434465941726
"54095","rain9.28ANDminTemp7.15",0.26343379814874
"20218","rain20.34ANDminTemp14.33",0.263425129271096
"1204","rain16.24ANDminTemp10.19",0.263422606542516
"20286","rain8.26ANDminTemp14.34",0.263421598120618
"61928","rain19.31ANDminTemp9.15",0.263410200612778
"21237","rain20.29ANDminTemp15.22",0.26339726001077
"61788","rain10.26ANDminTemp9.15",0.263378503429986
"44080","rain7.27ANDminTemp20.37",0.263375456572349
"36414","rain8.26ANDminTemp18.37",0.26337499207543
"36142","rain7.25ANDminTemp18.36",0.26337121396045
"59485","rain10.27ANDminTemp8.21",0.263369242939422
"6959","rain7.26ANDminTemp11.27",0.263364784225298
"48633","rain20.33ANDminTemp5.23",0.263362020157253
"8440","rain20.32ANDminTemp12.17",0.263358093061546
"2607","rain7.26ANDminTemp10.25",0.263357437157951
"61434","rain20.34ANDminTemp8.28",0.26335574602015
"58176","rain8.28ANDminTemp8.16",0.263353865281459
"35886","rain7.25ANDminTemp18.35",0.263347951524453
"4035","rain17.24ANDminTemp10.30",0.263346808181029
"36144","rain7.27ANDminTemp18.36",0.263344301574846
"60153","rain20.33ANDminTemp8.23",0.263337920228288
"4853","rain20.29ANDminTemp11.18",0.263326813659689
"20527","rain7.26ANDminTemp15.20",0.263322192127451
"57062","rain19.29ANDminTemp7.26",0.263320302829221
"10726","rain19.29ANDminTemp12.26",0.263313990333254
"27587","rain17.24ANDminTemp16.32",0.263309954237209
"38891","rain19.34ANDminTemp19.31",0.263304786968398
"26086","rain19.29ANDminTemp16.26",0.263298511589401
"11040","rain6.26ANDminTemp12.28",0.263293772757338
"63993","rain20.33ANDminTemp9.23",0.263290010249616
"15934","rain8.26ANDminTemp13.32",0.263288691032661
"31775","rain6.25ANDminTemp17.34",0.263286245692007
"26956","rain9.25ANDminTemp16.30",0.2632821793379
"5877","rain20.29ANDminTemp11.22",0.26328096785905
"57436","rain10.26ANDminTemp8.13",0.263276306590465
"36957","rain10.27ANDminTemp19.24",0.263273655429694
"35405","rain9.26ANDminTemp18.33",0.263269254995779
"23220","rain16.24ANDminTemp15.30",0.26326471935318
"46584","rain20.32ANDminTemp5.15",0.263255189317629
"45915","rain10.25ANDminTemp5.13",0.263251401155993
"20474","rain20.34ANDminTemp14.34",0.263250325346186
"7742","rain8.26ANDminTemp11.30",0.263249186144657
"24043","rain19.34ANDminTemp15.33",0.263241867013949
"25062","rain19.29ANDminTemp16.22",0.263241229298695
"55087","rain7.26ANDminTemp7.19",0.263230808592614
"35888","rain7.27ANDminTemp18.35",0.263210272797651
"18406","rain19.29ANDminTemp14.26",0.263186308888229
"64742","rain19.29ANDminTemp9.26",0.263180351404654
"41280","rain8.28ANDminTemp20.26",0.263180143781691
"36843","rain19.34ANDminTemp18.38",0.263177836423925
"11852","rain9.25ANDminTemp12.31",0.263175942093811
"20014","rain7.25ANDminTemp14.33",0.263174163038281
"52198","rain19.29ANDminTemp6.22",0.26317090999994
"15678","rain8.26ANDminTemp13.31",0.263166946132103
"19651","rain17.24ANDminTemp14.31",0.263166944082701
"26670","rain7.25ANDminTemp16.29",0.263163874640643
"27679","rain6.25ANDminTemp16.33",0.263157012779998
"48874","rain19.33ANDminTemp5.24",0.263155797232493
"12108","rain9.25ANDminTemp12.32",0.2631404599694
"47850","rain19.33ANDminTemp5.20",0.263125815012472
"37440","rain8.28ANDminTemp19.26",0.263121395287078
"6137","rain20.33ANDminTemp11.23",0.263117905132453
"20016","rain7.27ANDminTemp14.33",0.263115521907469
"30782","rain8.26ANDminTemp17.30",0.263111248177667
"35134","rain8.26ANDminTemp18.32",0.263107944200624
"15406","rain7.25ANDminTemp13.30",0.263107435093009
"6122","rain19.33ANDminTemp11.23",0.263103569568003
"58461","rain10.27ANDminTemp8.17",0.263091162562566
"24299","rain19.34ANDminTemp15.34",0.263077985847595
"51942","rain19.29ANDminTemp6.21",0.263073662459411
"2095","rain7.26ANDminTemp10.23",0.263071631449412
"50523","rain10.25ANDminTemp6.16",0.263067720641877
"14310","rain19.29ANDminTemp13.25",0.263053186602654
"26618","rain20.34ANDminTemp16.28",0.263047389949536
"56057","rain20.33ANDminTemp7.22",0.263040406626102
"40496","rain7.27ANDminTemp19.38",0.26303781625226
"51961","rain20.33ANDminTemp6.21",0.263033476267595
"53222","rain19.29ANDminTemp6.26",0.26302869176737
"46400","rain8.28ANDminTemp5.15",0.263025669999972
"23102","rain8.26ANDminTemp15.30",0.263015370162545
"55801","rain20.33ANDminTemp7.21",0.262996697792531
"19621","rain15.24ANDminTemp14.31",0.262996547381973
"39984","rain7.27ANDminTemp19.36",0.262996387875911
"11685","rain15.24ANDminTemp12.30",0.262991007508763
"63978","rain19.33ANDminTemp9.23",0.262990750875914
"30699","rain19.34ANDminTemp17.29",0.26297421441153
"23372","rain9.25ANDminTemp15.31",0.262970113766313
"17967","rain7.26ANDminTemp14.25",0.262962322550568
"52217","rain20.33ANDminTemp6.22",0.262960727860284
"40494","rain7.25ANDminTemp19.38",0.262956856566326
"42731","rain19.34ANDminTemp20.31",0.262954176822009
"27045","rain15.24ANDminTemp16.30",0.262954140071713
"32588","rain9.25ANDminTemp17.37",0.262951263718416
"62511","rain7.26ANDminTemp9.18",0.262948438912969
"36587","rain19.34ANDminTemp18.37",0.262946646365467
"61943","rain20.31ANDminTemp9.15",0.26294147221762
"53583","rain9.28ANDminTemp7.13",0.262937387471874
"15811","rain17.24ANDminTemp13.31",0.262936622575283
"23583","rain6.25ANDminTemp15.32",0.262936392454221
"57832","rain19.31ANDminTemp8.14",0.26293471159816
"7470","rain7.25ANDminTemp11.29",0.262932104907842
"25647","rain7.26ANDminTemp16.25",0.262930952084983
"65056","rain6.26ANDminTemp9.28",0.262929249347624
"3630","rain7.25ANDminTemp10.29",0.262929078720221
"44334","rain7.25ANDminTemp20.38",0.262906719119272
"8934","rain19.29ANDminTemp12.19",0.262891013167382
"60138","rain19.33ANDminTemp8.23",0.262888624630743
"39147","rain19.34ANDminTemp19.32",0.26288801003055
"31141","rain15.24ANDminTemp17.31",0.262887080801467
"7348","rain16.24ANDminTemp11.28",0.262881828034592
"53312","rain8.28ANDminTemp7.12",0.262881725522049
"1510","rain19.29ANDminTemp10.20",0.262872722880631
"50424","rain20.32ANDminTemp6.15",0.262870331648555
"56038","rain19.29ANDminTemp7.22",0.262869002691116
"48121","rain20.33ANDminTemp5.21",0.262868602789631
"92","rain10.26ANDminTemp10.15",0.262863068006097
"1101","rain9.26ANDminTemp10.19",0.26285490999909
"14925","rain9.26ANDminTemp13.28",0.262853430461342
"10799","rain7.26ANDminTemp12.27",0.26285207582824
"42233","rain20.33ANDminTemp20.29",0.262851617045642
"39982","rain7.25ANDminTemp19.36",0.262848038483142
"25081","rain20.33ANDminTemp16.22",0.262847281231602
"39728","rain7.27ANDminTemp19.35",0.262844664522415
"28581","rain15.24ANDminTemp16.36",0.262836558169728
"3508","rain16.24ANDminTemp10.28",0.262833372502154
"28325","rain15.24ANDminTemp16.35",0.262829738432165
"18992","rain7.27ANDminTemp14.29",0.262829564308649
"48377","rain20.33ANDminTemp5.22",0.262819188148555
"4896","rain6.26ANDminTemp11.19",0.262818610638916
"24879","rain7.26ANDminTemp16.22",0.262817288778236
"22009","rain20.33ANDminTemp15.25",0.262816030763453
"45405","rain10.27ANDminTemp5.11",0.262814172565966
"24244","rain16.24ANDminTemp15.34",0.262809569637932
"25376","rain6.26ANDminTemp16.24",0.262808682311085
"15408","rain7.27ANDminTemp13.30",0.26280833085756
"39726","rain7.25ANDminTemp19.35",0.262802898493394
"40254","rain8.26ANDminTemp19.37",0.262796786413213
"62900","rain16.24ANDminTemp9.19",0.262794969768928
"43257","rain20.33ANDminTemp20.33",0.262793644862853
"29945","rain20.33ANDminTemp17.26",0.262791652395281
"27828","rain16.24ANDminTemp16.33",0.262783311335765
"16416","rain6.26ANDminTemp14.19",0.26278307468392
"39245","rain9.26ANDminTemp19.33",0.262779355437826
"64815","rain7.26ANDminTemp9.27",0.262769575242085
"22560","rain6.26ANDminTemp15.28",0.262767406566626
"34878","rain8.26ANDminTemp18.31",0.262762338024823
"21734","rain19.29ANDminTemp15.24",0.262758529493041
"1056","rain6.26ANDminTemp10.19",0.262749874607714
"22605","rain9.26ANDminTemp15.28",0.262748918573429
"30240","rain6.26ANDminTemp17.28",0.262745181368201
"31723","rain19.34ANDminTemp17.33",0.262744050918371
"43822","rain7.25ANDminTemp20.36",0.262741819963091
"43513","rain20.33ANDminTemp20.34",0.26273998121791
"48358","rain19.29ANDminTemp5.22",0.262738720444841
"11715","rain17.24ANDminTemp12.30",0.262737508148897
"24126","rain8.26ANDminTemp15.34",0.262736416510413
"27980","rain9.25ANDminTemp16.34",0.262735377172381
"42558","rain8.26ANDminTemp20.31",0.262734427606002
"31550","rain8.26ANDminTemp17.33",0.262734186281384
"62797","rain9.26ANDminTemp9.19",0.262721688034059
"43566","rain7.25ANDminTemp20.35",0.262714579765311
"36670","rain8.26ANDminTemp18.38",0.262700080296559
"52458","rain19.33ANDminTemp6.23",0.262698921699818
"26686","rain8.26ANDminTemp16.29",0.262698684030867
"19907","rain17.24ANDminTemp14.32",0.262693901733695
"44336","rain7.27ANDminTemp20.38",0.26268978982239
"51174","rain19.29ANDminTemp6.18",0.262685835098847
"38974","rain8.26ANDminTemp19.32",0.262677508856193
"31310","rain9.27ANDminTemp17.32",0.262666516004783
"65460","rain16.24ANDminTemp9.29",0.262661345753167
"27898","rain20.34ANDminTemp16.33",0.262660656717028
"63206","rain19.29ANDminTemp9.20",0.262659083448101
"21994","rain19.33ANDminTemp15.25",0.262657674913882
"30285","rain9.26ANDminTemp17.28",0.262649640999085
"34095","rain7.26ANDminTemp18.28",0.262645766567448
"3632","rain7.27ANDminTemp10.29",0.262643506989035
"21753","rain20.33ANDminTemp15.24",0.262640148183745
"24570","rain20.34ANDminTemp15.35",0.262638439237071
"25066","rain19.33ANDminTemp16.22",0.262633856215654
"35066","rain20.34ANDminTemp18.31",0.262633143861959
"31924","rain16.24ANDminTemp17.34",0.262632420328393
"29414","rain19.29ANDminTemp17.24",0.262623084064824
"36158","rain8.26ANDminTemp18.36",0.262621603764367
"48102","rain19.29ANDminTemp5.21",0.262616266543241
"11582","rain8.26ANDminTemp12.30",0.262607051414054
"43824","rain7.27ANDminTemp20.36",0.262604003023567
"3916","rain9.25ANDminTemp10.30",0.262602385204211
"59385","rain20.33ANDminTemp8.20",0.262600172171975
"16378","rain20.34ANDminTemp13.33",0.262593520191274
"56042","rain19.33ANDminTemp7.22",0.262591218328272
"17696","rain6.26ANDminTemp14.24",0.262591167082437
"21738","rain19.33ANDminTemp15.24",0.26258728356918
"23856","rain7.27ANDminTemp15.33",0.262585889783586
"57935","rain9.28ANDminTemp8.15",0.262581167298378
"20714","rain19.33ANDminTemp15.20",0.262581067165177
"16067","rain17.24ANDminTemp13.32",0.262580260531376
"31054","rain9.27ANDminTemp17.31",0.262577697668558
"5044","rain16.24ANDminTemp11.19",0.262575719274828
"22502","rain19.29ANDminTemp15.27",0.262573000675105
"63791","rain7.26ANDminTemp9.23",0.262571618131248
"20710","rain19.29ANDminTemp15.20",0.262570874096489
"55782","rain19.29ANDminTemp7.21",0.262563519457284
"6447","rain7.26ANDminTemp11.25",0.262563034262215
"31979","rain19.34ANDminTemp17.34",0.26255006115985
"54363","rain10.25ANDminTemp7.16",0.262537811908755
"26804","rain16.24ANDminTemp16.29",0.262536612806046
"46569","rain19.32ANDminTemp5.15",0.262523741951602
"35630","rain7.25ANDminTemp18.34",0.262518450841366
"232","rain19.31ANDminTemp10.15",0.262516156595671
"29930","rain19.33ANDminTemp17.26",0.262511174288604
"23854","rain7.25ANDminTemp15.33",0.262505121523044
"45049","rain20.33ANDminTemp20.40",0.262495792292559
"20729","rain20.33ANDminTemp15.20",0.262485080993521
"20255","rain6.25ANDminTemp14.34",0.262479060740605
"54773","rain20.29ANDminTemp7.17",0.262478619508517
"59366","rain19.29ANDminTemp8.20",0.262477109216688
"7756","rain9.25ANDminTemp11.30",0.26247107635171
"57847","rain20.31ANDminTemp8.14",0.262470041129658
"64303","rain7.26ANDminTemp9.25",0.262469852087731
"43568","rain7.27ANDminTemp20.35",0.262468553862541
"55786","rain19.33ANDminTemp7.21",0.262467493665849
"15781","rain15.24ANDminTemp13.31",0.262464799556052
"40750","rain7.25ANDminTemp19.39",0.262455804891095
"44094","rain8.26ANDminTemp20.37",0.262445759271757
"14566","rain19.29ANDminTemp13.26",0.26244371626511
"38718","rain8.26ANDminTemp19.31",0.262442981312333
"52527","rain7.26ANDminTemp6.24",0.262442330040675
"48943","rain7.26ANDminTemp5.25",0.262442114407211
"42814","rain8.26ANDminTemp20.32",0.262437384170214
"7472","rain7.27ANDminTemp11.29",0.262433648434683
"35632","rain7.27ANDminTemp18.34",0.26243280633209
"43085","rain9.26ANDminTemp20.33",0.262430296533035
"23034","rain20.34ANDminTemp15.29",0.262423037073651
"18990","rain7.25ANDminTemp14.29",0.262417256393373
"4941","rain9.26ANDminTemp11.19",0.262416620565826
"40752","rain7.27ANDminTemp19.39",0.262411276613985
"26958","rain9.27ANDminTemp16.30",0.26240385075345
"35902","rain8.26ANDminTemp18.35",0.262400234495308
"9053","rain10.27ANDminTemp12.20",0.262396585007924
"34278","rain19.29ANDminTemp18.28",0.262393262342256
"28154","rain20.34ANDminTemp16.34",0.262387087340392
"44590","rain7.25ANDminTemp20.39",0.262382895830336
"61775","rain9.28ANDminTemp9.15",0.262376159897745
"4160","rain8.28ANDminTemp11.16",0.262369518586691
"14880","rain6.26ANDminTemp13.28",0.262358476238604
"50409","rain19.32ANDminTemp6.15",0.262358096128102
"40683","rain19.34ANDminTemp19.38",0.262344452777039
"11310","rain7.25ANDminTemp12.29",0.262342243145043
"8495","rain7.26ANDminTemp12.18",0.262341243935976
"15647","rain6.25ANDminTemp13.31",0.262335902293796
"33525","rain20.29ANDminTemp18.25",0.262334385101062
"48431","rain7.26ANDminTemp5.23",0.26233311781499
"24351","rain6.25ANDminTemp15.35",0.262327984003926
"23628","rain9.25ANDminTemp15.32",0.262326702862908
"55018","rain19.33ANDminTemp7.18",0.262320359089008
"46144","rain8.28ANDminTemp5.14",0.262320106916658
"7711","rain6.25ANDminTemp11.30",0.262310265657236
"59370","rain19.33ANDminTemp8.20",0.262309333049166
"48618","rain19.33ANDminTemp5.23",0.262305009083909
"42527","rain6.25ANDminTemp20.31",0.262296899147677
"53852","rain10.26ANDminTemp7.14",0.26228039957435
"32332","rain9.25ANDminTemp17.36",0.262280128855491
"58203","rain10.25ANDminTemp8.16",0.262274362112373
"34795","rain19.34ANDminTemp18.30",0.262268256531881
"7147","rain19.34ANDminTemp11.27",0.262265126568995
"15903","rain6.25ANDminTemp13.32",0.262260199956592
"17741","rain9.26ANDminTemp14.24",0.262259237249526
"35322","rain20.34ANDminTemp18.32",0.262245416131186
"41053","rain10.27ANDminTemp20.25",0.262245412896111
"79","rain9.28ANDminTemp10.15",0.262244241650276
"56367","rain7.26ANDminTemp7.24",0.262232457072996
"32076","rain9.25ANDminTemp17.35",0.262219729775637
"3871","rain6.25ANDminTemp10.30",0.262218863793727
"19877","rain15.24ANDminTemp14.32",0.262213104710769
"34336","rain6.26ANDminTemp18.29",0.262211770302278
"51946","rain19.33ANDminTemp6.21",0.262210346810772
"51193","rain20.33ANDminTemp6.18",0.262204940068336
"1327","rain7.26ANDminTemp10.20",0.262186392317617
"60207","rain7.26ANDminTemp8.24",0.262185086768782
"12893","rain10.27ANDminTemp13.20",0.262181976820377
"19534","rain9.27ANDminTemp14.31",0.262180224653128
"45557","rain20.29ANDminTemp5.11",0.262178923890458
"52202","rain19.33ANDminTemp6.22",0.262173581900238
"32506","rain20.34ANDminTemp17.36",0.262171642698563
"19231","rain6.25ANDminTemp14.30",0.262160900561239
"49243","rain10.25ANDminTemp6.11",0.262160505188461
"62752","rain6.26ANDminTemp9.19",0.262158211416411
"15692","rain9.25ANDminTemp13.31",0.262158075264387
"8938","rain19.33ANDminTemp12.19",0.262157376820453
"55033","rain20.33ANDminTemp7.18",0.262148778150186
"20148","rain16.24ANDminTemp14.33",0.262135674510922
"40427","rain19.34ANDminTemp19.37",0.262122304962621
"11188","rain16.24ANDminTemp12.28",0.262121202532722
"47663","rain7.26ANDminTemp5.20",0.262119203998436
"40510","rain8.26ANDminTemp19.38",0.262115682186866
"21039","rain7.26ANDminTemp15.22",0.262112463063886
"30751","rain6.25ANDminTemp17.30",0.262112105907261
"20030","rain8.26ANDminTemp14.33",0.262106558731639
"22763","rain19.34ANDminTemp15.28",0.26210334673852
"39998","rain8.26ANDminTemp19.36",0.262100845815318
"5469","rain10.27ANDminTemp11.21",0.2620960825125
"47334","rain19.29ANDminTemp5.18",0.262095348555209
"39472","rain7.27ANDminTemp19.34",0.262094465912389
"47437","rain9.26ANDminTemp5.19",0.262082281835305
"29433","rain20.33ANDminTemp17.24",0.262082111982858
"15948","rain9.25ANDminTemp13.32",0.262079739018501
"23461","rain15.24ANDminTemp15.31",0.262076436809682
"2381","rain9.26ANDminTemp10.24",0.262075214021763
"27075","rain17.24ANDminTemp16.30",0.26207409029962
"16989","rain10.27ANDminTemp14.21",0.262073378725499
"49755","rain10.25ANDminTemp6.13",0.262071112691257
"25421","rain9.26ANDminTemp16.24",0.26206769972706
"19276","rain9.25ANDminTemp14.30",0.262066767526842
"33269","rain20.29ANDminTemp18.24",0.26206418884672
"22319","rain7.26ANDminTemp15.27",0.262058815141586
"22832","rain7.27ANDminTemp15.29",0.262053643005061
"44592","rain7.27ANDminTemp20.39",0.262042307850881
"28494","rain9.27ANDminTemp16.36",0.262040307313836
"49397","rain20.29ANDminTemp6.11",0.262031758681517
"51178","rain19.33ANDminTemp6.18",0.262031656874231
"54264","rain20.32ANDminTemp7.15",0.262031583968141
"13405","rain10.27ANDminTemp13.22",0.262028899578796
"5621","rain20.29ANDminTemp11.21",0.262028516743378
"19790","rain9.27ANDminTemp14.32",0.262027769015244
"55014","rain19.29ANDminTemp7.18",0.262018751350009
"34847","rain6.25ANDminTemp18.31",0.262016015919138
"9565","rain10.27ANDminTemp12.22",0.262012575594725
"16308","rain16.24ANDminTemp13.33",0.262009909800839
"39470","rain7.25ANDminTemp19.34",0.262002974927269
"63225","rain20.33ANDminTemp9.20",0.262000049924874
"29689","rain20.33ANDminTemp17.25",0.261997533481511
"29418","rain19.33ANDminTemp17.24",0.261980375708591
"47353","rain20.33ANDminTemp5.18",0.261979419010774
"31519","rain6.25ANDminTemp17.33",0.261972075260954
"10287","rain7.26ANDminTemp12.25",0.261971906472702
"34037","rain20.29ANDminTemp18.27",0.261970707898973
"35103","rain6.25ANDminTemp18.32",0.261969080337712
"38122","rain19.33ANDminTemp19.28",0.261967400509726
"4329","rain19.32ANDminTemp11.16",0.261965208400496
"5935","rain7.26ANDminTemp11.23",0.261961703008875
"46685","rain10.27ANDminTemp5.16",0.26196028476873
"47151","rain7.26ANDminTemp5.18",0.261957891625104
"34381","rain9.26ANDminTemp18.29",0.261956988786951
"60902","rain19.29ANDminTemp8.26",0.261946510300222
"36383","rain6.25ANDminTemp18.37",0.261944186261677
"247","rain20.31ANDminTemp10.15",0.261942480330595
"14639","rain7.26ANDminTemp13.27",0.261935537363993
"43310","rain7.25ANDminTemp20.34",0.261934687049622
"61672","rain19.31ANDminTemp9.14",0.261923496486012
"3749","rain15.24ANDminTemp10.29",0.261915288917733
"29674","rain19.33ANDminTemp17.25",0.261907894824658
"30182","rain19.29ANDminTemp17.27",0.261905527693093
"54249","rain19.32ANDminTemp7.15",0.261904886379586
"12335","rain7.26ANDminTemp13.18",0.261900570973662
"1529","rain20.33ANDminTemp10.20",0.261895081347082
"48106","rain19.33ANDminTemp5.21",0.261894979786229
"1514","rain19.33ANDminTemp10.20",0.261894379258614
"38133","rain20.29ANDminTemp19.28",0.261890609911161
"63210","rain19.33ANDminTemp9.20",0.261884538585057
"48362","rain19.33ANDminTemp5.22",0.261879234278527
"16461","rain9.26ANDminTemp14.19",0.261868961465506
"24095","rain6.25ANDminTemp15.34",0.261867363969267
"61261","rain9.26ANDminTemp8.28",0.261863654433606
"37213","rain10.27ANDminTemp19.25",0.2618634265744
"15284","rain16.24ANDminTemp13.29",0.261858895928395
"39742","rain8.26ANDminTemp19.35",0.261858894933184
"16174","rain7.25ANDminTemp13.33",0.261854057186123
"3646","rain8.26ANDminTemp10.29",0.26184776149531
"28238","rain9.27ANDminTemp16.35",0.261847292434033
"4445","rain10.27ANDminTemp11.17",0.261845524199117
"26416","rain7.27ANDminTemp16.28",0.26181606345964
"11312","rain7.27ANDminTemp12.29",0.261811843606526
"42987","rain19.34ANDminTemp20.32",0.261807107441217
"42272","rain6.26ANDminTemp20.30",0.26180331389371
"32250","rain20.34ANDminTemp17.35",0.261801089526975
"17455","rain7.26ANDminTemp14.23",0.261800271046292
"15422","rain8.26ANDminTemp13.30",0.261799711970278
"46328","rain20.32ANDminTemp5.14",0.261797726454836
"44350","rain8.26ANDminTemp20.38",0.261796033584888
"11596","rain9.25ANDminTemp12.30",0.261791316771449
"16037","rain15.24ANDminTemp13.32",0.261790008084957
"8736","rain6.26ANDminTemp12.19",0.261785453773774
"38906","rain20.34ANDminTemp19.31",0.261775226288931
"23491","rain17.24ANDminTemp15.31",0.261774145738203
"2336","rain6.26ANDminTemp10.24",0.261770774602485
"11551","rain6.25ANDminTemp12.30",0.261769228156404
"3307","rain19.34ANDminTemp10.27",0.26176004632718
"63023","rain7.26ANDminTemp9.20",0.261759199193156
"43312","rain7.27ANDminTemp20.34",0.261740854773077
"31397","rain15.24ANDminTemp17.32",0.261739721181226
"30512","rain7.27ANDminTemp17.29",0.261735443064852
"65326","rain7.25ANDminTemp9.29",0.261732133791415
"43838","rain8.26ANDminTemp20.36",0.261725822495293
"58858","rain19.33ANDminTemp8.18",0.261717397739712
"33781","rain20.29ANDminTemp18.26",0.261710920208177
"30796","rain9.25ANDminTemp17.30",0.261707965742896
"44848","rain7.27ANDminTemp20.40",0.261706471104157
"30714","rain20.34ANDminTemp17.29",0.261679231099128
"45147","rain10.25ANDminTemp5.10",0.261670494723755
"65328","rain7.27ANDminTemp9.29",0.261669704823799
"19006","rain8.26ANDminTemp14.29",0.261659208764141
"998","rain19.29ANDminTemp10.18",0.261653556201213
"23071","rain6.25ANDminTemp15.30",0.261648179781654
"47338","rain19.33ANDminTemp5.18",0.261647126339532
"34996","rain16.24ANDminTemp18.31",0.261635902113374
"19124","rain16.24ANDminTemp14.29",0.261633043168946
"20783","rain7.26ANDminTemp15.21",0.261632446349211
"38374","rain19.29ANDminTemp19.29",0.261632425114669
"21807","rain7.26ANDminTemp15.25",0.261631948014474
"23374","rain9.27ANDminTemp15.31",0.26162732291155
"18667","rain19.34ANDminTemp14.27",0.261627301446682
"38137","rain20.33ANDminTemp19.28",0.261610088685565
"41973","rain20.29ANDminTemp20.28",0.26160606973852
"40766","rain8.26ANDminTemp19.39",0.261599346081818
"10987","rain19.34ANDminTemp12.27",0.261595806835756
"31171","rain17.24ANDminTemp17.31",0.261592061847499
"27199","rain8.27ANDminTemp16.31",0.261573491057031
"42783","rain6.25ANDminTemp20.32",0.261569640634318
"42214","rain19.29ANDminTemp20.29",0.261567318420839
"29999","rain7.26ANDminTemp17.27",0.261567031885843
"57692","rain10.26ANDminTemp8.14",0.261553779594469
"38687","rain6.25ANDminTemp19.31",0.26154940626808
"9205","rain20.29ANDminTemp12.20",0.261536123196052
"18736","rain7.27ANDminTemp14.28",0.261536122688548
"57423","rain9.28ANDminTemp8.13",0.261532437958337
"2022","rain19.29ANDminTemp10.22",0.261531538532415
"62698","rain19.33ANDminTemp9.18",0.261529940816314
"49245","rain10.27ANDminTemp6.11",0.261523368152241
"61532","rain10.26ANDminTemp9.14",0.261522131203654
"7162","rain20.34ANDminTemp11.27",0.261510949972008
"29173","rain20.29ANDminTemp17.23",0.261508723671227
"36331","rain19.34ANDminTemp18.36",0.261506599502483
"21990","rain19.29ANDminTemp15.25",0.261504612252061
"43582","rain8.26ANDminTemp20.35",0.261499563546014
"30510","rain7.25ANDminTemp17.29",0.261498582942236
"50240","rain8.28ANDminTemp6.15",0.261495870129243
"8014","rain9.27ANDminTemp11.31",0.261490377378433
"59897","rain20.33ANDminTemp8.22",0.261475088107854
"53493","rain20.29ANDminTemp7.12",0.261474558770488
"23870","rain8.26ANDminTemp15.33",0.261473554317058
"24058","rain20.34ANDminTemp15.33",0.261466383405091
"32677","rain15.24ANDminTemp17.37",0.261464152527951
"7486","rain8.26ANDminTemp11.29",0.261461399832302
"2484","rain16.24ANDminTemp10.24",0.261452259845226
"64077","rain9.26ANDminTemp9.24",0.261450268666032
"24608","rain6.26ANDminTemp16.21",0.26144956501627
"31820","rain9.25ANDminTemp17.34",0.261448900522874
"44846","rain7.25ANDminTemp20.40",0.261448196374584
"42031","rain7.26ANDminTemp20.29",0.261441561185867
"7214","rain7.25ANDminTemp11.28",0.261439030225834
"559","rain7.26ANDminTemp10.17",0.261431000905909
"35646","rain8.26ANDminTemp18.34",0.261430264951004
"7589","rain15.24ANDminTemp11.29",0.261428463242281
"49638","rain19.29ANDminTemp6.12",0.261427351869361
"3374","rain7.25ANDminTemp10.28",0.26142563940412
"27724","rain9.25ANDminTemp16.33",0.261425350260802
"4344","rain20.32ANDminTemp11.16",0.261417356718379
"27197","rain8.25ANDminTemp16.31",0.261412777138899
"22830","rain7.25ANDminTemp15.29",0.261409471428584
"48175","rain7.26ANDminTemp5.22",0.261403875604262
"8953","rain20.33ANDminTemp12.19",0.261402729441358
"41962","rain19.33ANDminTemp20.28",0.26140117332714
"38943","rain6.25ANDminTemp19.32",0.261389111232675
"25903","rain7.26ANDminTemp16.26",0.261384313708078
"16176","rain7.27ANDminTemp13.33",0.261382758166925
